ticker,k,dt,sigma,steps_per_year,A_leland,A_optimal,A_ml,BS_mean,BS_std,BS_tc,Leland_mean,Leland_std,Leland_tc,Opt_mean,Opt_std,Opt_tc,ML_mean,ML_std,ML_tc
AAPL,0.005,0.003968253968253968,0.2775243536078553,252,0.45639327043822164,0.3963932704382217,0.4646464646464647,-16.92950885100387,1.149176920209183,2.790471458703894,-16.67743346167152,0.665653320757891,2.562030248607973,-16.705551244057286,0.6718854465710702,2.5874953129811793,-16.673660068405834,0.6660598734668276,2.5586131505936525
AAPL,0.01,0.003968253968253968,0.2775243536078553,252,0.9127865408764433,0.7927865408764433,0.9224919575572266,-19.788650686676622,2.0132129605391924,5.561959542180199,-18.975515018944996,0.7300715304227766,4.784167609791046,-19.05563367179053,0.7478958222290452,4.860898795953006,-18.969274442994937,0.7305465395921332,4.778189564216597
AAPL,0.015,0.003968253968253968,0.2775243536078553,252,1.3691798113146647,1.3691798113146647,1.4343434343434345,-22.59380316903693,2.9336471570128806,8.294849762204331,-21.032136187317576,0.7824812144169053,6.77404894130101,-21.032136187317576,0.7824812144169053,6.77404894130101,-20.984301227476415,0.7886210693062292,6.727580764321803
AAPL,0.02,0.003968253968253968,0.2775243536078553,252,1.8255730817528866,1.5855730817528866,1.696969696969697,-25.465368277092242,3.851197896171852,11.094860577705775,-22.93468385083117,0.8424495871183663,8.646732594771924,-23.14252283210172,0.8814982421389058,8.847917033185713,-23.043458650959327,0.8508292098378235,8.752025885439046
