ticker,k,dt,sigma,steps_per_year,A_leland,A_optimal,A_ml,BS_mean,BS_std,BS_tc,Leland_mean,Leland_std,Leland_tc,Opt_mean,Opt_std,Opt_tc,ML_mean,ML_std,ML_tc
TSLA,0.005,0.003968253968253968,0.5884323232866542,252,0.2152503225211851,0.1545750967563555,0.2828282828282829,-29.20411594842684,1.663417003212893,2.745535978373124,-29.064338524097344,1.3411520835118982,2.623336521632675,-29.100996658978065,1.3667429234331752,2.655410724029,-29.02567496332155,1.3669096124523694,2.5894883594675027
TSLA,0.01,0.003968253968253968,0.5884323232866542,252,0.4305006450423702,0.4305006450423701,0.38383838383838387,-32.017195732813995,2.3844111637975756,5.47277508090848,-31.551265310055,1.4069208387882646,5.030135656208497,-31.551265310055,1.4069208387882646,5.030135656208497,-31.594401022039342,1.4175331187181386,5.070991498107652
TSLA,0.015,0.003968253968253968,0.5884323232866542,252,0.6457509675635552,0.7057509675635552,0.5656565656565657,-34.831362427093495,3.2068343634133245,8.227956804415708,-33.84629333763992,1.4430631909414642,7.300921668870034,-33.775999381502395,1.4603871580645524,7.234918915167777,-33.944433303349264,1.4668947037269637,7.393099790098145
TSLA,0.02,0.003968253968253968,0.5884323232866542,252,0.8610012900847404,0.8010012900847403,0.8882102939833327,-37.549860605218015,4.089054759880895,10.863434333551503,-36.038961792698544,1.4709792971220583,9.343333984130911,-36.11697207671768,1.4801145794592971,9.422349299296762,-36.00449013146073,1.475477932225419,9.30840093156042
